MajorAxisLength,MinorAxisLength,Class
404.7830228,254.2283386,BARBUNYA
412.633194,248.6089765,BARBUNYA
427.3643818,240.1465772,BARBUNYA
396.4838122,259.699313,BARBUNYA
404.0786746,255.83869,BARBUNYA
413.4325044,248.2234946,BARBUNYA
418.6575903,245.5096372,BARBUNYA
414.4390978,248.1946222,BARBUNYA
416.9597558,246.6457571,BARBUNYA
400.6533338,257.5414355,BARBUNYA
416.6129173,247.1405223,BARBUNYA
414.2109219,248.7102772,BARBUNYA
373.9364916,275.7130155,BARBUNYA
362.2990523,285.4455253,BARBUNYA
416.3012603,247.5448111,BARBUNYA
415.8544334,248.1715437,BARBUNYA
394.3957508,261.8484588,BARBUNYA
383.9689235,268.6870597,BARBUNYA
391.6544904,263.8011276,BARBUNYA
377.1125478,274.9796707,BARBUNYA
395.5388204,261.61346,BARBUNYA
399.3088648,259.7565191,BARBUNYA
381.5514575,271.3382108,BARBUNYA
417.8295512,248.4662742,BARBUNYA
411.8972213,251.3405916,BARBUNYA
394.623288,263.271023,BARBUNYA
439.3938611,235.6269835,BARBUNYA
404.016421,256.2952612,BARBUNYA
391.1504063,267.3127891,BARBUNYA
370.5396391,280.2769743,BARBUNYA
397.071487,262.3872615,BARBUNYA
416.0416065,251.2564253,BARBUNYA
370.8548849,282.3011022,BARBUNYA
392.5502676,265.8710006,BARBUNYA
381.6111683,274.4421379,BARBUNYA
397.2341766,262.9920858,BARBUNYA
411.3963032,253.9366179,BARBUNYA
396.7937766,263.548622,BARBUNYA
408.0618288,256.3218355,BARBUNYA
409.0478139,255.5614799,BARBUNYA
407.5545701,258.7221266,BARBUNYA
420.1297867,249.0704568,BARBUNYA
415.2153227,253.1120842,BARBUNYA
390.6378815,269.3704772,BARBUNYA
421.062064,249.7111946,BARBUNYA
391.4223967,268.9452484,BARBUNYA
388.1352926,270.9941588,BARBUNYA
388.4967581,272.1324999,BARBUNYA
429.8247672,245.2583275,BARBUNYA
416.7420733,253.6238754,BARBUNYA
436.6842287,241.4348694,BARBUNYA
418.8289347,251.6113121,BARBUNYA
384.8359963,275.5373077,BARBUNYA
385.5239907,273.2055017,BARBUNYA
409.4419119,258.2962419,BARBUNYA
394.8044776,268.0019704,BARBUNYA
404.1093684,261.6892488,BARBUNYA
420.4983344,251.7673417,BARBUNYA
391.8170128,270.8361443,BARBUNYA
412.9039409,257.1367989,BARBUNYA
404.4525056,261.9958139,BARBUNYA
392.1350204,272.2095469,BARBUNYA
414.1048469,255.784557,BARBUNYA
393.3455569,269.348653,BARBUNYA
379.3635301,279.9034803,BARBUNYA
410.1196953,259.0515289,BARBUNYA
400.2559405,265.0542163,BARBUNYA
400.1873429,266.1833759,BARBUNYA
368.1338194,289.4455898,BARBUNYA
401.0345748,265.7398989,BARBUNYA
413.4552211,257.4347018,BARBUNYA
416.9460405,256.495605,BARBUNYA
425.0382554,251.072027,BARBUNYA
400.899182,266.2635976,BARBUNYA
403.2032319,265.0398653,BARBUNYA
447.4269964,239.8060077,BARBUNYA
412.0556943,260.2859528,BARBUNYA
412.4733267,260.4731463,BARBUNYA
395.451249,271.3095062,BARBUNYA
416.68229,258.0397874,BARBUNYA
407.5999068,263.9065404,BARBUNYA
408.7205273,263.6448984,BARBUNYA
397.284229,271.9564098,BARBUNYA
396.6203286,271.6941329,BARBUNYA
427.410553,251.9554875,BARBUNYA
370.9664234,290.3691275,BARBUNYA
396.2597491,271.6921699,BARBUNYA
400.1092453,270.1285013,BARBUNYA
431.6951295,250.5840348,BARBUNYA
422.2427042,255.557956,BARBUNYA
418.4177751,260.8692699,BARBUNYA
394.41481,274.3782349,BARBUNYA
396.7575391,272.9980833,BARBUNYA
417.0012702,259.1163751,BARBUNYA
428.4313179,252.9555608,BARBUNYA
375.3635055,289.2597977,BARBUNYA
428.0509995,255.1448778,BARBUNYA
414.7149833,263.45565,BARBUNYA
432.1542312,253.6821412,BARBUNYA
410.0627937,266.3503482,BARBUNYA
415.4865841,262.769763,BARBUNYA
407.760352,268.7694158,BARBUNYA
406.8040568,268.7567432,BARBUNYA
423.1451873,258.8708294,BARBUNYA
397.8603704,276.0131662,BARBUNYA
419.7902253,262.0142339,BARBUNYA
417.5364203,262.7196446,BARBUNYA
397.5774017,276.2313056,BARBUNYA
423.4889446,258.8493991,BARBUNYA
437.0365511,251.2670291,BARBUNYA
417.9552837,263.640593,BARBUNYA
413.0687207,266.268225,BARBUNYA
429.0970509,256.1645593,BARBUNYA
401.1833273,274.748003,BARBUNYA
418.3337201,263.9303155,BARBUNYA
380.1703566,290.3756566,BARBUNYA
420.9216751,262.953781,BARBUNYA
425.8092081,260.6693811,BARBUNYA
383.4507041,289.1968679,BARBUNYA
402.6771524,275.5243084,BARBUNYA
379.3463316,292.3414042,BARBUNYA
426.6949965,260.5436427,BARBUNYA
400.9714382,277.3967255,BARBUNYA
393.2571731,283.9716384,BARBUNYA
428.9654936,259.2231934,BARBUNYA
431.990195,258.3226384,BARBUNYA
444.8966593,251.5492961,BARBUNYA
371.3509385,301.7053564,BARBUNYA
397.0760407,282.7102053,BARBUNYA
415.3573846,270.4369885,BARBUNYA
406.6439618,275.963401,BARBUNYA
412.4432531,272.4215534,BARBUNYA
418.9478443,268.4780637,BARBUNYA
412.015053,275.5676518,BARBUNYA
421.2854667,267.7575758,BARBUNYA
441.9800302,257.483197,BARBUNYA
424.3290592,267.7618562,BARBUNYA
398.9848559,283.3704901,BARBUNYA
415.8528419,272.3769318,BARBUNYA
405.2430606,280.9582347,BARBUNYA
395.6879606,288.8077414,BARBUNYA
442.6002927,257.9500276,BARBUNYA
426.2697932,267.2871627,BARBUNYA
453.6454077,251.800371,BARBUNYA
421.4842303,272.1227493,BARBUNYA
421.6890333,271.8926923,BARBUNYA
422.4816447,272.7682103,BARBUNYA
418.7300668,274.5442236,BARBUNYA
418.3022938,275.5283718,BARBUNYA
445.2509806,259.2653122,BARBUNYA
420.4780916,274.0689009,BARBUNYA
408.9285283,281.858841,BARBUNYA
409.7641323,281.977795,BARBUNYA
427.6731339,270.2006607,BARBUNYA
414.4114539,278.942451,BARBUNYA
432.9544889,266.9800837,BARBUNYA
448.3872967,261.2696053,BARBUNYA
405.8089767,286.5421369,BARBUNYA
425.1416049,272.9535748,BARBUNYA
428.4628408,271.0121313,BARBUNYA
440.8110544,264.470605,BARBUNYA
408.1216527,286.5159999,BARBUNYA
436.0937539,268.1121509,BARBUNYA
446.6364958,262.1577749,BARBUNYA
435.5938924,268.6610274,BARBUNYA
439.6443118,266.5793117,BARBUNYA
440.9058834,266.8912996,BARBUNYA
398.911407,295.7132143,BARBUNYA
442.6712769,268.7161202,BARBUNYA
405.8493977,293.8842226,BARBUNYA
410.561396,290.6016208,BARBUNYA
417.5269276,285.7076302,BARBUNYA
442.9813402,269.07607,BARBUNYA
460.1698344,260.4665467,BARBUNYA
436.3324045,275.3624198,BARBUNYA
440.1625026,274.6010294,BARBUNYA
424.7418673,284.9276281,BARBUNYA
483.6912557,252.0172274,BARBUNYA
431.6200414,283.3158307,BARBUNYA
451.4416501,272.1346295,BARBUNYA
448.888428,273.8383004,BARBUNYA
434.9804617,283.4827237,BARBUNYA
428.8218966,288.6922782,BARBUNYA
407.9240222,303.8983052,BARBUNYA
447.6472123,279.0098748,BARBUNYA
436.3537019,287.6784698,BARBUNYA
469.2856553,274.4239104,BARBUNYA
456.791895,286.8944214,BARBUNYA
456.7220677,286.557574,BARBUNYA
466.1359799,288.9993416,BARBUNYA
449.4549693,331.3052699,BARBUNYA
451.3612558,323.7479961,BOMBAY
425.9237875,351.2151089,BOMBAY
475.7724586,339.3818868,BOMBAY
504.0249642,325.6784474,BOMBAY
484.364424,341.1726593,BOMBAY
493.241864,336.4648369,BOMBAY
486.7062302,343.114783,BOMBAY
521.1492464,323.7902564,BOMBAY
485.8925009,345.6212635,BOMBAY
497.7676684,339.6363418,BOMBAY
486.8595673,346.5807118,BOMBAY
511.9757505,333.4049732,BOMBAY
499.646493,339.9068395,BOMBAY
481.2607823,354.6256634,BOMBAY
517.7649124,331.9160237,BOMBAY
523.6290209,327.6755204,BOMBAY
495.1024098,348.7846686,BOMBAY
523.2554269,332.1957763,BOMBAY
509.4433176,341.4900636,BOMBAY
526.8980615,334.1175121,BOMBAY
519.1997446,337.4746463,BOMBAY
507.9858904,345.2228517,BOMBAY
519.7799999,339.9302724,BOMBAY
499.3705441,353.3013142,BOMBAY
522.1875739,338.3644715,BOMBAY
540.6778226,334.1664759,BOMBAY
483.7173648,364.5190225,BOMBAY
510.6812515,346.6453918,BOMBAY
512.8063507,345.1812989,BOMBAY
509.8275207,347.5854183,BOMBAY
502.613464,353.8114117,BOMBAY
509.4100768,351.6482864,BOMBAY
501.721529,354.9685707,BOMBAY
473.7805979,376.5502411,BOMBAY
508.6819485,350.946932,BOMBAY
524.8024563,341.3400849,BOMBAY
517.4259023,347.2543044,BOMBAY
500.3077756,360.1775879,BOMBAY
538.2389592,334.9105788,BOMBAY
525.900924,344.3551184,BOMBAY
523.1006681,347.0957926,BOMBAY
524.9234707,346.9109201,BOMBAY
524.2311633,346.3974998,BOMBAY
501.7293744,361.6697526,BOMBAY
516.4426267,351.4148645,BOMBAY
524.5884123,347.2617724,BOMBAY
519.7756355,351.2923849,BOMBAY
516.0199144,356.2938031,BOMBAY
536.8875196,343.9628391,BOMBAY
534.5994627,346.3307358,BOMBAY
508.2398866,362.8229776,BOMBAY
526.193572,350.8538321,BOMBAY
524.9804748,351.9433714,BOMBAY
545.1107486,338.9575733,BOMBAY
535.8624458,346.3839439,BOMBAY
524.9567463,353.0769977,BOMBAY
543.2584514,342.4687548,BOMBAY
539.4266472,345.674977,BOMBAY
530.0595389,353.3292622,BOMBAY
540.1550175,346.0038751,BOMBAY
526.1933264,356.528288,BOMBAY
540.3383352,346.7667545,BOMBAY
542.2816357,346.0504599,BOMBAY
528.247208,357.8235196,BOMBAY
551.0396701,340.3802019,BOMBAY
534.4641251,352.7566956,BOMBAY
540.3445699,347.6428835,BOMBAY
532.8676944,352.3069045,BOMBAY
527.3416878,356.5589039,BOMBAY
531.2387,353.5033198,BOMBAY
560.8730875,336.8898228,BOMBAY
541.3785204,349.7474326,BOMBAY
519.3579714,364.7947757,BOMBAY
549.7336941,344.9498497,BOMBAY
532.8745985,364.5403018,BOMBAY
496.1268755,382.8269939,BOMBAY
537.3857065,354.9290902,BOMBAY
581.2359196,329.4838723,BOMBAY
564.9686079,341.4807662,BOMBAY
532.7822258,359.670821,BOMBAY
563.7178471,342.7112691,BOMBAY
548.3763466,351.4324088,BOMBAY
562.8234368,342.7948749,BOMBAY
525.8869356,366.7114136,BOMBAY
511.9428366,379.2845314,BOMBAY
582.4382025,332.045178,BOMBAY
532.787063,361.850791,BOMBAY
557.4054506,349.6737795,BOMBAY
532.7407511,362.5523583,BOMBAY
536.354184,361.5721968,BOMBAY
569.2305202,341.2910881,BOMBAY
541.2123601,359.4783618,BOMBAY
524.784869,371.247487,BOMBAY
553.2596944,353.3888462,BOMBAY
548.8942349,354.891811,BOMBAY
537.150888,365.6273941,BOMBAY
537.207402,365.4009172,BOMBAY
523.1943401,374.4005792,BOMBAY
522.9554346,375.9039206,BOMBAY
522.3663458,374.7944989,BOMBAY
573.8191367,342.735575,BOMBAY
542.0882389,362.1338272,BOMBAY
534.7542054,368.3810922,BOMBAY
559.4930681,354.4902247,BOMBAY
573.3714139,343.8445245,BOMBAY
543.4833657,362.8924628,BOMBAY
567.6990173,350.4823129,BOMBAY
540.3809223,365.0610147,BOMBAY
556.1528852,353.8528242,BOMBAY
526.7970164,375.0376977,BOMBAY
532.9548716,371.069678,BOMBAY
538.8861415,367.7969602,BOMBAY
550.0082402,358.9115247,BOMBAY
571.5532443,347.1984701,BOMBAY
580.3288416,343.3166651,BOMBAY
526.9150884,375.6879369,BOMBAY
569.6478553,350.8270512,BOMBAY
564.3184252,352.0819275,BOMBAY
571.898425,351.3914853,BOMBAY
559.7562847,360.2629506,BOMBAY
574.9772165,347.1721053,BOMBAY
553.8696768,361.7394028,BOMBAY
540.3492309,370.2427825,BOMBAY
544.8096146,365.6894891,BOMBAY
552.8045062,360.9709715,BOMBAY
518.8727299,385.1703268,BOMBAY
568.1211216,352.3572272,BOMBAY
555.7075541,359.7475096,BOMBAY
569.2031874,352.8267399,BOMBAY
555.8219854,360.0328103,BOMBAY
569.848846,352.3202346,BOMBAY
541.9193789,370.567044,BOMBAY
550.8549182,366.741733,BOMBAY
530.0022279,379.4318941,BOMBAY
588.0577425,343.0525178,BOMBAY
587.4231566,342.8149349,BOMBAY
571.2437728,354.8137969,BOMBAY
587.4104496,346.3148397,BOMBAY
558.9937995,362.314853,BOMBAY
516.2064274,389.9328574,BOMBAY
574.5180542,350.8609194,BOMBAY
552.6877073,365.1189622,BOMBAY
582.5025195,348.1777587,BOMBAY
536.7652652,378.4083166,BOMBAY
569.1528979,357.2628761,BOMBAY
546.7005455,372.9206027,BOMBAY
564.0080169,362.6188926,BOMBAY
582.1964656,351.6062649,BOMBAY
577.6799314,354.2113808,BOMBAY
550.010344,369.7737525,BOMBAY
570.1506315,358.5791326,BOMBAY
529.6845988,384.0243698,BOMBAY
536.5140723,379.8883152,BOMBAY
561.587376,363.6267891,BOMBAY
566.5970992,362.4810343,BOMBAY
569.373515,358.7925062,BOMBAY
600.0758879,347.0466396,BOMBAY
560.1979114,367.032833,BOMBAY
552.8430862,369.9830545,BOMBAY
599.0795386,343.5747122,BOMBAY
534.1527617,384.1252535,BOMBAY
542.6695257,380.3112274,BOMBAY
544.8924394,376.7901627,BOMBAY
579.7961934,355.7084648,BOMBAY
505.5965214,407.8607156,BOMBAY
605.285003,343.0184745,BOMBAY
578.5565899,357.2269049,BOMBAY
558.6041208,368.7910253,BOMBAY
575.4908218,361.954692,BOMBAY
588.9439114,353.5895882,BOMBAY
596.6920015,350.2521852,BOMBAY
543.4072553,381.8371778,BOMBAY
595.5099512,352.5959203,BOMBAY
580.9771111,357.4782703,BOMBAY
546.6827081,379.5352984,BOMBAY
603.2660979,347.0391861,BOMBAY
551.6299825,377.1518839,BOMBAY
572.2055991,363.5925914,BOMBAY
560.180104,371.8570345,BOMBAY
581.8152915,360.5469962,BOMBAY
572.7285071,367.5948999,BOMBAY
607.2519204,344.1510194,BOMBAY
574.7716573,363.9564508,BOMBAY
558.5600988,377.4236767,BOMBAY
590.1375941,356.3089015,BOMBAY
589.430266,356.9019467,BOMBAY
570.6124442,368.330017,BOMBAY
575.6881804,366.3518001,BOMBAY
561.5290508,374.2858071,BOMBAY
616.7934563,345.4119747,BOMBAY
588.4700029,360.2032856,BOMBAY
583.9204222,360.6172305,BOMBAY
632.8435071,337.2340882,BOMBAY
569.9455173,369.0319236,BOMBAY
572.9178377,369.5414894,BOMBAY
575.8143385,367.2202006,BOMBAY
554.9226251,382.8316956,BOMBAY
572.7412728,370.1513026,BOMBAY
607.88317,352.8829749,BOMBAY
574.5353992,368.8620488,BOMBAY
592.0672143,360.1940718,BOMBAY
571.3442984,370.2837764,BOMBAY
602.4823693,355.4534349,BOMBAY
578.1032529,367.622113,BOMBAY
595.2191258,357.0544198,BOMBAY
569.0053538,373.5564915,BOMBAY
564.8854422,377.1336328,BOMBAY
597.5389312,360.2287358,BOMBAY
568.5672845,374.0466381,BOMBAY
584.1850459,365.2635429,BOMBAY
590.7963786,365.0398184,BOMBAY
581.6554036,367.4490468,BOMBAY
572.6117316,372.5460256,BOMBAY
600.5925994,356.094922,BOMBAY
588.4357894,364.0076394,BOMBAY
580.3276343,368.7448381,BOMBAY
537.0799916,397.5550317,BOMBAY
615.1699854,351.0757001,BOMBAY
588.2992731,368.170441,BOMBAY
576.8638252,372.7615058,BOMBAY
614.8503149,350.5733646,BOMBAY
566.968178,384.1188829,BOMBAY
526.0285073,408.3425662,BOMBAY
633.0053489,345.1358936,BOMBAY
577.5104099,374.4465735,BOMBAY
584.3296465,370.0301966,BOMBAY
567.0395457,381.1117797,BOMBAY
573.7944065,376.7821062,BOMBAY
583.5431611,368.6418716,BOMBAY
577.480835,372.935021,BOMBAY
602.3624915,357.8278181,BOMBAY
615.6769034,353.5306222,BOMBAY
566.4156578,380.9707667,BOMBAY
586.9240816,368.221092,BOMBAY
547.6732621,394.2119678,BOMBAY
602.5377947,360.9070447,BOMBAY
591.8558128,366.3766662,BOMBAY
576.8799274,376.7857755,BOMBAY
587.0730698,369.3906891,BOMBAY
573.4514258,380.042361,BOMBAY
625.2960707,348.7432745,BOMBAY
591.4136202,368.1300911,BOMBAY
601.3500192,363.5449397,BOMBAY
583.2122412,373.5774606,BOMBAY
549.5836288,396.7035678,BOMBAY
611.0735401,357.5056244,BOMBAY
581.4943271,381.3481079,BOMBAY
584.6314868,372.5058108,BOMBAY
614.4028157,357.4440405,BOMBAY
572.062147,381.5330734,BOMBAY
592.6428157,368.8767858,BOMBAY
621.0104081,353.1574058,BOMBAY
595.7016209,368.6053095,BOMBAY
564.123032,387.7362456,BOMBAY
614.2500673,361.1593732,BOMBAY
581.8116212,376.6415788,BOMBAY
613.7203747,361.9939189,BOMBAY
602.4211213,362.6898829,BOMBAY
573.9713915,381.810275,BOMBAY
603.421354,363.3694615,BOMBAY
565.2782103,387.5673869,BOMBAY
575.3363956,381.6426689,BOMBAY
566.1217778,389.903898,BOMBAY
552.1854312,397.3292133,BOMBAY
560.1733753,392.0910174,BOMBAY
563.3965749,391.7292611,BOMBAY
598.5416463,368.3583724,BOMBAY
568.3886482,387.3556881,BOMBAY
599.3133524,367.2030392,BOMBAY
601.4149897,367.8191115,BOMBAY
568.8688779,387.3404908,BOMBAY
597.1470818,370.9714792,BOMBAY
601.7414307,369.4322407,BOMBAY
643.132308,347.714665,BOMBAY
604.4735422,370.185916,BOMBAY
572.6616553,388.984863,BOMBAY
586.7185949,378.779386,BOMBAY
620.2462774,358.0876099,BOMBAY
589.0605955,377.2629071,BOMBAY
567.890055,391.4866953,BOMBAY
604.93982,370.0099489,BOMBAY
580.5057916,382.8731952,BOMBAY
620.8005824,362.7850013,BOMBAY
584.7234815,383.24983,BOMBAY
608.1851598,369.6825682,BOMBAY
606.6889824,367.9978452,BOMBAY
590.5548666,379.9937603,BOMBAY
631.7654455,356.5245112,BOMBAY
639.234094,351.3940655,BOMBAY
607.6671569,370.082794,BOMBAY
601.6749504,372.9726482,BOMBAY
608.730967,368.7638602,BOMBAY
603.2318039,372.2073688,BOMBAY
602.3650349,374.4872145,BOMBAY
628.5570239,358.5796123,BOMBAY
593.6952925,380.3224308,BOMBAY
575.7955136,393.0693545,BOMBAY
606.095091,374.2659261,BOMBAY
587.8046796,382.0314188,BOMBAY
612.2088114,369.6122782,BOMBAY
621.159964,365.5225515,BOMBAY
588.8901819,386.3377341,BOMBAY
595.8924511,379.2914862,BOMBAY
587.5180638,383.5110041,BOMBAY
620.7569629,368.8891318,BOMBAY
610.4912665,369.668142,BOMBAY
643.6465922,353.8156187,BOMBAY
640.2908694,354.9426494,BOMBAY
627.0168971,362.913449,BOMBAY
619.7310338,367.6512764,BOMBAY
607.9823028,375.2245473,BOMBAY
601.2761198,379.3922209,BOMBAY
610.8765588,376.4234083,BOMBAY
628.3163667,365.3822061,BOMBAY
632.9955102,362.3502488,BOMBAY
593.2555045,385.3183285,BOMBAY
578.0201216,395.9361941,BOMBAY
619.885914,373.2696081,BOMBAY
604.5212049,377.3680425,BOMBAY
650.513994,351.6060806,BOMBAY
619.1034092,369.8831772,BOMBAY
584.1270946,392.7594104,BOMBAY
619.7963023,372.5204849,BOMBAY
621.6396129,370.241889,BOMBAY
611.4539473,377.6808177,BOMBAY
594.6168788,386.020211,BOMBAY
591.5388324,388.9329689,BOMBAY
637.2804154,362.5224249,BOMBAY
628.6451234,365.2951232,BOMBAY
625.6249768,371.4404252,BOMBAY
609.1865542,377.714964,BOMBAY
605.1446051,381.9444587,BOMBAY
578.0660713,401.3581787,BOMBAY
658.5985792,351.8995746,BOMBAY
631.507181,369.9237547,BOMBAY
571.5790899,404.2273452,BOMBAY
594.8962104,388.8031964,BOMBAY
632.3590715,370.3584898,BOMBAY
653.0310215,360.1947076,BOMBAY
576.0441326,403.3586388,BOMBAY
645.9213641,360.1997962,BOMBAY
587.5345751,395.9814683,BOMBAY
579.5137629,401.9407076,BOMBAY
596.6735481,389.934948,BOMBAY
597.6705159,390.6550596,BOMBAY
642.9683401,363.7281438,BOMBAY
617.0719422,379.3651246,BOMBAY
635.9195747,368.3386072,BOMBAY
608.4481311,385.2641755,BOMBAY
614.2726257,387.0123388,BOMBAY
616.8017129,379.60729,BOMBAY
572.7845688,408.7107613,BOMBAY
624.297759,376.421904,BOMBAY
587.4675312,398.9277317,BOMBAY
617.4970769,380.3828735,BOMBAY
624.6280809,375.9565751,BOMBAY
606.628063,386.8273814,BOMBAY
608.6434692,385.1108888,BOMBAY
621.0828564,380.4553283,BOMBAY
614.4548917,384.2737319,BOMBAY
621.549178,380.415314,BOMBAY
634.1044843,374.9097183,BOMBAY
590.3071646,396.9258523,BOMBAY
625.5357421,376.067177,BOMBAY
582.2252398,402.7620548,BOMBAY
631.112949,373.1654798,BOMBAY
627.8334712,376.1729395,BOMBAY
632.6632699,373.8460925,BOMBAY
620.9515398,385.1374477,BOMBAY
646.5775398,365.2053645,BOMBAY
628.1734098,377.5461788,BOMBAY
615.7104168,384.505067,BOMBAY
613.8688831,385.6430029,BOMBAY
618.6363355,383.1531609,BOMBAY
643.8353874,368.5698852,BOMBAY
599.8428246,393.4595067,BOMBAY
621.6169728,380.3633655,BOMBAY
588.7555844,402.5758805,BOMBAY
645.0968411,368.5878257,BOMBAY
604.6545875,392.9410131,BOMBAY
582.4894601,408.7146632,BOMBAY
618.1100834,387.6740194,BOMBAY
622.9177351,383.0486918,BOMBAY
633.3096037,374.2694279,BOMBAY
622.0727101,384.8835009,BOMBAY
672.2481021,359.7590937,BOMBAY
642.8633744,375.0821166,BOMBAY
627.8109193,382.6947468,BOMBAY
655.6987562,366.1175097,BOMBAY
583.4342733,410.5504252,BOMBAY
624.6485737,383.9255226,BOMBAY
609.8680528,391.8326654,BOMBAY
635.8735911,377.526881,BOMBAY
576.3698506,416.2622526,BOMBAY
593.1580854,405.8803103,BOMBAY
630.5905427,381.280443,BOMBAY
615.0686123,393.7663939,BOMBAY
638.4466932,376.9398753,BOMBAY
664.1887128,368.0132442,BOMBAY
639.8234602,377.824013,BOMBAY
620.4363873,390.1882187,BOMBAY
630.198992,384.8905254,BOMBAY
650.0019914,374.7298894,BOMBAY
616.7189285,394.2323971,BOMBAY
651.0513743,378.4024657,BOMBAY
651.1912386,373.2266916,BOMBAY
631.5148944,384.6502895,BOMBAY
632.0055466,385.2937073,BOMBAY
615.3651524,394.5142925,BOMBAY
648.0574493,376.3201004,BOMBAY
619.8668961,394.902905,BOMBAY
665.988505,368.9420171,BOMBAY
596.8968719,408.8116613,BOMBAY
629.0483912,389.4610204,BOMBAY
635.7172404,386.4785077,BOMBAY
642.8971264,383.3926337,BOMBAY
650.4560824,381.3812679,BOMBAY
635.3960003,385.9308518,BOMBAY
580.6355825,421.0280125,BOMBAY
659.992234,373.0010084,BOMBAY
637.5186106,385.1775668,BOMBAY
605.2438765,407.4641658,BOMBAY
678.5730082,364.1296181,BOMBAY
654.8477552,378.2192824,BOMBAY
638.9842855,387.7218947,BOMBAY
637.0427226,390.5938548,BOMBAY
578.1835433,429.9621282,BOMBAY
639.867505,392.1446533,BOMBAY
628.0549768,395.8854849,BOMBAY
629.855816,397.1060279,BOMBAY
619.8388104,404.0092287,BOMBAY
624.8906194,402.3179203,BOMBAY
633.8275833,396.8950789,BOMBAY
641.3045356,393.1082329,BOMBAY
643.0574262,390.6051794,BOMBAY
682.7367865,370.0172739,BOMBAY
628.0231974,400.8060181,BOMBAY
654.8413345,384.0744664,BOMBAY
642.0772453,396.0853901,BOMBAY
641.6806396,395.1927607,BOMBAY
617.1342071,412.1567577,BOMBAY
650.6859375,392.475928,BOMBAY
646.5186691,393.3605137,BOMBAY
623.2703818,410.10045,BOMBAY
689.3857988,372.7612894,BOMBAY
653.6835728,392.2606567,BOMBAY
705.4098964,364.7685377,BOMBAY
634.5901354,403.7199053,BOMBAY
625.7629325,411.065652,BOMBAY
685.9410473,375.6152944,BOMBAY
636.1081262,402.3250586,BOMBAY
651.2283237,394.7898344,BOMBAY
635.674095,403.7872339,BOMBAY
612.1030514,420.6495529,BOMBAY
660.7194827,400.6828906,BOMBAY
610.8914983,421.5739849,BOMBAY
665.4332105,388.2992918,BOMBAY
633.5119695,408.9218693,BOMBAY
652.9293624,396.3776547,BOMBAY
628.335887,413.0076401,BOMBAY
644.7516591,406.4288112,BOMBAY
650.4675322,402.3138876,BOMBAY
676.9838845,388.0407184,BOMBAY
627.5124928,416.8053569,BOMBAY
