Area,Perimeter,Class,,,,,,,,,,,,,,
181460,1662.937,BOMBAY,,,,,,,,,,,,,,
181748,1602.238,BOMBAY,,,,,,,,,,,,,,
181822,1603.247,BOMBAY,,,,,,,,,,,,,,
181877,1596.933,BOMBAY,,,,,,,,,,,,,,
181985,1622.689,BOMBAY,,,,,,,,,,,,,,
181992,1639.252,BOMBAY,,,,,,,,,,,,,,
182090,1621.335,BOMBAY,,,,,,,,,,,,,,
182178,1655.89,BOMBAY,,,,,,,,,,,,,,
182361,1634.593,BOMBAY,,,,,,,,,,,,,,
182494,1653.298,BOMBAY,,,,,,,,,,,,,,
182755,1630.171,BOMBAY,,,,,,,,,,,,,,
182835,1612.474,BOMBAY,,,,,,,,,,,,,,
182940,1636.335,BOMBAY,,,,,,,,,,,,,,
182972,1640.716,BOMBAY,,,,,,,,,,,,,,
182976,1623.533,BOMBAY,,,,,,,,,,,,,,
183019,1641.758,BOMBAY,,,,,,,,,,,,,,
183093,1626.402,BOMBAY,,,,,,,,,,,,,,
183153,1627.014,BOMBAY,,,,,,,,,,,,,,
183243,1653.91,BOMBAY,,,,,,,,,,,,,,
183410,1635.855,BOMBAY,,,,,,,,,,,,,,
183422,1639.468,BOMBAY,,,,,,,,,,,,,,
183483,1669.563,BOMBAY,,,,,,,,,,,,,,
183612,1610.186,BOMBAY,,,,,,,,,,,,,,
183754,1630.759,BOMBAY,,,,,,,,,,,,,,
183825,1594.423,BOMBAY,,,,,,,,,,,,,,
183924,1623.448,BOMBAY,,,,,,,,,,,,,,
184018,1653.655,BOMBAY,,,,,,,,,,,,,,
184172,1632.704,BOMBAY,,,,,,,,,,,,,,
184245,1671.122,BOMBAY,,,,,,,,,,,,,,
184246,1642.028,BOMBAY,,,,,,,,,,,,,,
184259,1644.594,BOMBAY,,,,,,,,,,,,,,
184362,1653.005,BOMBAY,,,,,,,,,,,,,,
184398,1623.758,BOMBAY,,,,,,,,,,,,,,
184491,1656.324,BOMBAY,,,,,,,,,,,,,,
184715,1664.133,BOMBAY,,,,,,,,,,,,,,
184827,1607.292,BOMBAY,,,,,,,,,,,,,,
184936,1622.171,BOMBAY,,,,,,,,,,,,,,
185104,1607.624,BOMBAY,,,,,,,,,,,,,,
185149,1647.795,BOMBAY,,,,,,,,,,,,,,
185350,1641.849,BOMBAY,,,,,,,,,,,,,,
185677,1612.79,BOMBAY,,,,,,,,,,,,,,
185896,1652.683,BOMBAY,,,,,,,,,,,,,,
185950,1641.868,BOMBAY,,,,,,,,,,,,,,
186003,1660.027,BOMBAY,,,,,,,,,,,,,,
186103,1646.095,BOMBAY,,,,,,,,,,,,,,
186401,1757.418,BOMBAY,,,,,,,,,,,,,,
186431,1677.124,BOMBAY,,,,,,,,,,,,,,
186439,1663.337,BOMBAY,,,,,,,,,,,,,,
186509,1672.052,BOMBAY,,,,,,,,,,,,,,
186519,1621.151,BOMBAY,,,,,,,,,,,,,,
186542,1664.973,BOMBAY,,,,,,,,,,,,,,
186618,1640.612,BOMBAY,,,,,,,,,,,,,,
186765,1648.501,BOMBAY,,,,,,,,,,,,,,
187129,1600.835,BOMBAY,,,,,,,,,,,,,,
187588,1654.357,BOMBAY,,,,,,,,,,,,,,
187645,1652.744,BOMBAY,,,,,,,,,,,,,,
187761,1664.833,BOMBAY,,,,,,,,,,,,,,
187777,1674.447,BOMBAY,,,,,,,,,,,,,,
188247,1691.965,BOMBAY,,,,,,,,,,,,,,
188362,1657.968,BOMBAY,,,,,,,,,,,,,,
188557,1648.893,BOMBAY,,,,,,,,,,,,,,
188888,1655.013,BOMBAY,,,,,,,,,,,,,,
188980,1696.319,BOMBAY,,,,,,,,,,,,,,
189236,1659.042,BOMBAY,,,,,,,,,,,,,,
189378,1715.619,BOMBAY,,,,,,,,,,,,,,
189503,1676.898,BOMBAY,,,,,,,,,,,,,,
190062,1654.448,BOMBAY,,,,,,,,,,,,,,
190130,1653.353,BOMBAY,,,,,,,,,,,,,,
190239,1658.79,BOMBAY,,,,,,,,,,,,,,
190505,1693.703,BOMBAY,,,,,,,,,,,,,,
190600,1660.623,BOMBAY,,,,,,,,,,,,,,
190728,1696.174,BOMBAY,,,,,,,,,,,,,,
190919,1627.569,BOMBAY,,,,,,,,,,,,,,
191042,1677.604,BOMBAY,,,,,,,,,,,,,,
191093,1686.806,BOMBAY,,,,,,,,,,,,,,
191366,1681.844,BOMBAY,,,,,,,,,,,,,,
191369,1683.208,BOMBAY,,,,,,,,,,,,,,
191554,1682.544,BOMBAY,,,,,,,,,,,,,,
191584,1634.627,BOMBAY,,,,,,,,,,,,,,
191756,1699.14,BOMBAY,,,,,,,,,,,,,,
192018,1667.608,BOMBAY,,,,,,,,,,,,,,
192106,1680.348,BOMBAY,,,,,,,,,,,,,,
192239,1729.088,BOMBAY,,,,,,,,,,,,,,
192812,1678.819,BOMBAY,,,,,,,,,,,,,,
193432,1682.466,BOMBAY,,,,,,,,,,,,,,
193584,1693.359,BOMBAY,,,,,,,,,,,,,,
193700,1638.311,BOMBAY,,,,,,,,,,,,,,
194219,1695.206,BOMBAY,,,,,,,,,,,,,,
194330,1672.373,BOMBAY,,,,,,,,,,,,,,
195076,1671.831,BOMBAY,,,,,,,,,,,,,,
195106,1648.761,BOMBAY,,,,,,,,,,,,,,
195332,1691.955,BOMBAY,,,,,,,,,,,,,,
195455,1716.411,BOMBAY,,,,,,,,,,,,,,
196076,1692.04,BOMBAY,,,,,,,,,,,,,,
196157,1685.806,BOMBAY,,,,,,,,,,,,,,
196212,1747.118,BOMBAY,,,,,,,,,,,,,,
196264,1668.132,BOMBAY,,,,,,,,,,,,,,
196411,1687.198,BOMBAY,,,,,,,,,,,,,,
197245,1702.646,BOMBAY,,,,,,,,,,,,,,
197598,1687.798,BOMBAY,,,,,,,,,,,,,,
198209,1672.222,BOMBAY,,,,,,,,,,,,,,
198281,1725.184,BOMBAY,,,,,,,,,,,,,,
198323,1689.617,BOMBAY,,,,,,,,,,,,,,
198671,1686.769,BOMBAY,,,,,,,,,,,,,,
198796,1739.161,BOMBAY,,,,,,,,,,,,,,
198997,1716.787,BOMBAY,,,,,,,,,,,,,,
199021,1747.665,BOMBAY,,,,,,,,,,,,,,
199437,1707.904,BOMBAY,,,,,,,,,,,,,,
199669,1690.464,BOMBAY,,,,,,,,,,,,,,
199788,1749.634,BOMBAY,,,,,,,,,,,,,,
200116,1773.379,BOMBAY,,,,,,,,,,,,,,
200419,1716.101,BOMBAY,,,,,,,,,,,,,,
200662,1706.597,BOMBAY,,,,,,,,,,,,,,
200714,1688.8,BOMBAY,,,,,,,,,,,,,,
201447,1780.967,BOMBAY,,,,,,,,,,,,,,
201491,1671.7,BOMBAY,,,,,,,,,,,,,,
201946,1713.493,BOMBAY,,,,,,,,,,,,,,
202236,1685.383,BOMBAY,,,,,,,,,,,,,,
202280,1715.349,BOMBAY,,,,,,,,,,,,,,
202363,1709.543,BOMBAY,,,,,,,,,,,,,,
202626,1715.46,BOMBAY,,,,,,,,,,,,,,
203101,1734.279,BOMBAY,,,,,,,,,,,,,,
203179,1732.071,BOMBAY,,,,,,,,,,,,,,
203296,1716.579,BOMBAY,,,,,,,,,,,,,,
203536,1735.247,BOMBAY,,,,,,,,,,,,,,
203643,1719.307,BOMBAY,,,,,,,,,,,,,,
203657,1685.938,BOMBAY,,,,,,,,,,,,,,
203677,1728.486,BOMBAY,,,,,,,,,,,,,,
203686,1722.932,BOMBAY,,,,,,,,,,,,,,
203688,1738.084,BOMBAY,,,,,,,,,,,,,,
203793,1754.602,BOMBAY,,,,,,,,,,,,,,
204023,1700.494,BOMBAY,,,,,,,,,,,,,,
204413,1780.349,BOMBAY,,,,,,,,,,,,,,
204635,1706.37,BOMBAY,,,,,,,,,,,,,,
204774,1739.277,BOMBAY,,,,,,,,,,,,,,
205358,1737.704,BOMBAY,,,,,,,,,,,,,,
205476,1746.64,BOMBAY,,,,,,,,,,,,,,
205889,1779.422,BOMBAY,,,,,,,,,,,,,,
206303,1734.416,BOMBAY,,,,,,,,,,,,,,
206702,1735.169,BOMBAY,,,,,,,,,,,,,,
206979,1795.101,BOMBAY,,,,,,,,,,,,,,
207034,1753.619,BOMBAY,,,,,,,,,,,,,,
207561,1752.359,BOMBAY,,,,,,,,,,,,,,
207673,1755.004,BOMBAY,,,,,,,,,,,,,,
208477,1726.086,BOMBAY,,,,,,,,,,,,,,
208502,1770.466,BOMBAY,,,,,,,,,,,,,,
208936,1752.441,BOMBAY,,,,,,,,,,,,,,
210260,1739.133,BOMBAY,,,,,,,,,,,,,,
210910,1748.332,BOMBAY,,,,,,,,,,,,,,
211734,1776.585,BOMBAY,,,,,,,,,,,,,,
212510,1769.746,BOMBAY,,,,,,,,,,,,,,
213012,1753.363,BOMBAY,,,,,,,,,,,,,,
213022,1849.699,BOMBAY,,,,,,,,,,,,,,
213307,1785.693,BOMBAY,,,,,,,,,,,,,,
214138,1763.646,BOMBAY,,,,,,,,,,,,,,
214563,1765.021,BOMBAY,,,,,,,,,,,,,,
215005,1836.047,BOMBAY,,,,,,,,,,,,,,
215107,1772.436,BOMBAY,,,,,,,,,,,,,,
216075,1767.457,BOMBAY,,,,,,,,,,,,,,
217182,1811.572,BOMBAY,,,,,,,,,,,,,,
218077,1795.577,BOMBAY,,,,,,,,,,,,,,
218738,1810.955,BOMBAY,,,,,,,,,,,,,,
218983,1845.855,BOMBAY,,,,,,,,,,,,,,
221203,1792.381,BOMBAY,,,,,,,,,,,,,,
221428,1812.571,BOMBAY,,,,,,,,,,,,,,
222737,1847.94,BOMBAY,,,,,,,,,,,,,,
223035,1817.278,BOMBAY,,,,,,,,,,,,,,
223165,1827.554,BOMBAY,,,,,,,,,,,,,,
224267,1770.662,BOMBAY,,,,,,,,,,,,,,
225335,1802.309,BOMBAY,,,,,,,,,,,,,,
225405,1796.132,BOMBAY,,,,,,,,,,,,,,
226687,1839.808,BOMBAY,,,,,,,,,,,,,,
226806,1812.548,BOMBAY,,,,,,,,,,,,,,
230867,1815.073,BOMBAY,,,,,,,,,,,,,,
231066,1787.859,BOMBAY,,,,,,,,,,,,,,
233751,1849.371,BOMBAY,,,,,,,,,,,,,,
234898,1869.885,BOMBAY,,,,,,,,,,,,,,
237270,1921.685,BOMBAY,,,,,,,,,,,,,,
241322,1895.94,BOMBAY,,,,,,,,,,,,,,
248424,1884.557,BOMBAY,,,,,,,,,,,,,,
251432,1919.868,BOMBAY,,,,,,,,,,,,,,
254616,1985.37,BOMBAY,,,,,,,,,,,,,,
45504,793.417,CALI,,,,,,,,,,,,,,
45666,789.77,CALI,,,,,,,,,,,,,,
48373,825.148,CALI,,,,,,,,,,,,,,
49245,822.642,CALI,,,,,,,,,,,,,,
49882,891.505,CALI,,,,,,,,,,,,,,
50954,865.763,CALI,,,,,,,,,,,,,,
51643,855.523,CALI,,,,,,,,,,,,,,
52448,882.474,CALI,,,,,,,,,,,,,,
53609,893.456,CALI,,,,,,,,,,,,,,
54076,893.989,CALI,,,,,,,,,,,,,,
54137,905.416,CALI,,,,,,,,,,,,,,
54343,867.59,CALI,,,,,,,,,,,,,,
54680,899.793,CALI,,,,,,,,,,,,,,
55501,898.191,CALI,,,,,,,,,,,,,,
55544,924.19,CALI,,,,,,,,,,,,,,
55549,914.595,CALI,,,,,,,,,,,,,,
55608,918.716,CALI,,,,,,,,,,,,,,
55722,897.584,CALI,,,,,,,,,,,,,,
55938,909.933,CALI,,,,,,,,,,,,,,
55972,897.386,CALI,,,,,,,,,,,,,,
56270,920.481,CALI,,,,,,,,,,,,,,
56376,921.455,CALI,,,,,,,,,,,,,,
56627,922.876,CALI,,,,,,,,,,,,,,
56675,898.464,CALI,,,,,,,,,,,,,,
56679,911.133,CALI,,,,,,,,,,,,,,
56834,910.081,CALI,,,,,,,,,,,,,,
57017,903.559,CALI,,,,,,,,,,,,,,
57017,903.261,CALI,,,,,,,,,,,,,,
57391,921.48,CALI,,,,,,,,,,,,,,
57549,929.955,CALI,,,,,,,,,,,,,,
57617,901.703,CALI,,,,,,,,,,,,,,
57786,916.524,CALI,,,,,,,,,,,,,,
57853,930.73,CALI,,,,,,,,,,,,,,
57862,951.333,CALI,,,,,,,,,,,,,,
57907,915.319,CALI,,,,,,,,,,,,,,
58094,922.37,CALI,,,,,,,,,,,,,,
58102,907.665,CALI,,,,,,,,,,,,,,
58252,950.381,CALI,,,,,,,,,,,,,,
58634,930.427,CALI,,,,,,,,,,,,,,
58740,942.69,CALI,,,,,,,,,,,,,,
58822,942.558,CALI,,,,,,,,,,,,,,
58877,964.919,CALI,,,,,,,,,,,,,,
58961,936.527,CALI,,,,,,,,,,,,,,
59039,930.334,CALI,,,,,,,,,,,,,,
59041,931.502,CALI,,,,,,,,,,,,,,
59183,934.857,CALI,,,,,,,,,,,,,,
59208,958.477,CALI,,,,,,,,,,,,,,
59338,940.712,CALI,,,,,,,,,,,,,,
59344,944.279,CALI,,,,,,,,,,,,,,
59387,930.813,CALI,,,,,,,,,,,,,,
59397,965.459,CALI,,,,,,,,,,,,,,
59413,920.796,CALI,,,,,,,,,,,,,,
59423,950.19,CALI,,,,,,,,,,,,,,
59468,945.536,CALI,,,,,,,,,,,,,,
59516,939.011,CALI,,,,,,,,,,,,,,
59618,927.753,CALI,,,,,,,,,,,,,,
59652,964.522,CALI,,,,,,,,,,,,,,
59758,953.234,CALI,,,,,,,,,,,,,,
59769,934.18,CALI,,,,,,,,,,,,,,
59780,977.357,CALI,,,,,,,,,,,,,,
59788,929.595,CALI,,,,,,,,,,,,,,
59841,936.317,CALI,,,,,,,,,,,,,,
60063,942.016,CALI,,,,,,,,,,,,,,
60108,921.726,CALI,,,,,,,,,,,,,,
60169,964.548,CALI,,,,,,,,,,,,,,
60427,975.052,CALI,,,,,,,,,,,,,,
60515,931.443,CALI,,,,,,,,,,,,,,
60592,919.006,CALI,,,,,,,,,,,,,,
60633,957.86,CALI,,,,,,,,,,,,,,
60814,920.166,CALI,,,,,,,,,,,,,,
60956,951.012,CALI,,,,,,,,,,,,,,
61013,943.222,CALI,,,,,,,,,,,,,,
61025,973.886,CALI,,,,,,,,,,,,,,
61105,962.336,CALI,,,,,,,,,,,,,,
61129,964.969,CALI,,,,,,,,,,,,,,
61204,953.807,CALI,,,,,,,,,,,,,,
61251,982.269,CALI,,,,,,,,,,,,,,
61355,968.9,CALI,,,,,,,,,,,,,,
61422,968.493,CALI,,,,,,,,,,,,,,
61453,964.166,CALI,,,,,,,,,,,,,,
61464,948.743,CALI,,,,,,,,,,,,,,
61475,964.033,CALI,,,,,,,,,,,,,,
61493,957.394,CALI,,,,,,,,,,,,,,
61498,959.953,CALI,,,,,,,,,,,,,,
61531,953.732,CALI,,,,,,,,,,,,,,
61587,929.716,CALI,,,,,,,,,,,,,,
61636,959.365,CALI,,,,,,,,,,,,,,
61707,961.198,CALI,,,,,,,,,,,,,,
61720,977.621,CALI,,,,,,,,,,,,,,
61747,952.441,CALI,,,,,,,,,,,,,,
61876,954.989,CALI,,,,,,,,,,,,,,
61918,960.372,CALI,,,,,,,,,,,,,,
61944,955.718,CALI,,,,,,,,,,,,,,
62080,952.938,CALI,,,,,,,,,,,,,,
62114,961.586,CALI,,,,,,,,,,,,,,
62128,937.54,CALI,,,,,,,,,,,,,,
62148,962.323,CALI,,,,,,,,,,,,,,
62152,955.511,CALI,,,,,,,,,,,,,,
62222,983.348,CALI,,,,,,,,,,,,,,
62280,946.201,CALI,,,,,,,,,,,,,,
62296,970.321,CALI,,,,,,,,,,,,,,
62326,970.848,CALI,,,,,,,,,,,,,,
62326,949.778,CALI,,,,,,,,,,,,,,
62388,951.604,CALI,,,,,,,,,,,,,,
62411,932.813,CALI,,,,,,,,,,,,,,
62493,994.395,CALI,,,,,,,,,,,,,,
62502,952.384,CALI,,,,,,,,,,,,,,
62596,950.343,CALI,,,,,,,,,,,,,,
62613,947.788,CALI,,,,,,,,,,,,,,
62646,954.496,CALI,,,,,,,,,,,,,,
62703,971.24,CALI,,,,,,,,,,,,,,
62711,969.097,CALI,,,,,,,,,,,,,,
62716,937.448,CALI,,,,,,,,,,,,,,
62719,964.622,CALI,,,,,,,,,,,,,,
62728,981.369,CALI,,,,,,,,,,,,,,
62741,957.314,CALI,,,,,,,,,,,,,,
62779,955.337,CALI,,,,,,,,,,,,,,
62911,950.094,CALI,,,,,,,,,,,,,,
63007,962.629,CALI,,,,,,,,,,,,,,
63038,959.999,CALI,,,,,,,,,,,,,,
63064,972.177,CALI,,,,,,,,,,,,,,
63076,990.318,CALI,,,,,,,,,,,,,,
63139,971.167,CALI,,,,,,,,,,,,,,
63169,970.643,CALI,,,,,,,,,,,,,,
63213,964.795,CALI,,,,,,,,,,,,,,
63219,981.824,CALI,,,,,,,,,,,,,,
63231,934.028,CALI,,,,,,,,,,,,,,
63320,965.707,CALI,,,,,,,,,,,,,,
63391,989.467,CALI,,,,,,,,,,,,,,
63409,990.243,CALI,,,,,,,,,,,,,,
63441,964.004,CALI,,,,,,,,,,,,,,
63449,967.614,CALI,,,,,,,,,,,,,,
63450,996.603,CALI,,,,,,,,,,,,,,
63464,954.362,CALI,,,,,,,,,,,,,,
63529,967.428,CALI,,,,,,,,,,,,,,
63592,966.595,CALI,,,,,,,,,,,,,,
63640,977.03,CALI,,,,,,,,,,,,,,
63652,956.09,CALI,,,,,,,,,,,,,,
63716,979.012,CALI,,,,,,,,,,,,,,
63745,944.139,CALI,,,,,,,,,,,,,,
63819,966.163,CALI,,,,,,,,,,,,,,
63844,981.088,CALI,,,,,,,,,,,,,,
63962,979.26,CALI,,,,,,,,,,,,,,
63969,969.999,CALI,,,,,,,,,,,,,,
63975,985.876,CALI,,,,,,,,,,,,,,
63991,982.049,CALI,,,,,,,,,,,,,,
63993,972.943,CALI,,,,,,,,,,,,,,
64033,988.352,CALI,,,,,,,,,,,,,,
64060,988.523,CALI,,,,,,,,,,,,,,
64072,962.35,CALI,,,,,,,,,,,,,,
64109,981.018,CALI,,,,,,,,,,,,,,
64132,968.793,CALI,,,,,,,,,,,,,,
64137,1007.701,CALI,,,,,,,,,,,,,,
64149,943.894,CALI,,,,,,,,,,,,,,
64222,958.611,CALI,,,,,,,,,,,,,,
64252,966.933,CALI,,,,,,,,,,,,,,
64252,951.839,CALI,,,,,,,,,,,,,,
64295,961.549,CALI,,,,,,,,,,,,,,
64313,960.54,CALI,,,,,,,,,,,,,,
64346,967.065,CALI,,,,,,,,,,,,,,
64388,973.025,CALI,,,,,,,,,,,,,,
64429,952.229,CALI,,,,,,,,,,,,,,
64445,972.438,CALI,,,,,,,,,,,,,,
64456,957.016,CALI,,,,,,,,,,,,,,
64474,983.303,CALI,,,,,,,,,,,,,,
64531,980.585,CALI,,,,,,,,,,,,,,
64564,997.3,CALI,,,,,,,,,,,,,,
64571,973.638,CALI,,,,,,,,,,,,,,
64588,979.277,CALI,,,,,,,,,,,,,,
64605,996.636,CALI,,,,,,,,,,,,,,
64652,978.747,CALI,,,,,,,,,,,,,,
64654,956.994,CALI,,,,,,,,,,,,,,
64748,960.007,CALI,,,,,,,,,,,,,,
64782,974.821,CALI,,,,,,,,,,,,,,
64821,977.898,CALI,,,,,,,,,,,,,,
64839,953.714,CALI,,,,,,,,,,,,,,
64840,993.808,CALI,,,,,,,,,,,,,,
64879,991.26,CALI,,,,,,,,,,,,,,
64930,990.342,CALI,,,,,,,,,,,,,,
64934,1005.197,CALI,,,,,,,,,,,,,,
65019,985.505,CALI,,,,,,,,,,,,,,
65049,964.019,CALI,,,,,,,,,,,,,,
65144,974.566,CALI,,,,,,,,,,,,,,
65144,978.923,CALI,,,,,,,,,,,,,,
65181,977.089,CALI,,,,,,,,,,,,,,
65198,991.49,CALI,,,,,,,,,,,,,,
65271,976.35,CALI,,,,,,,,,,,,,,
65272,960.989,CALI,,,,,,,,,,,,,,
65289,1017.247,CALI,,,,,,,,,,,,,,
65293,973.285,CALI,,,,,,,,,,,,,,
65348,973.672,CALI,,,,,,,,,,,,,,
65349,990.508,CALI,,,,,,,,,,,,,,
65383,955.639,CALI,,,,,,,,,,,,,,
65458,1015.938,CALI,,,,,,,,,,,,,,
65469,997.877,CALI,,,,,,,,,,,,,,
65488,984.521,CALI,,,,,,,,,,,,,,
65506,997.059,CALI,,,,,,,,,,,,,,
65525,993.29,CALI,,,,,,,,,,,,,,
65612,1000.896,CALI,,,,,,,,,,,,,,
65615,972.507,CALI,,,,,,,,,,,,,,
65635,978.997,CALI,,,,,,,,,,,,,,
65693,988.933,CALI,,,,,,,,,,,,,,
65736,1014.17,CALI,,,,,,,,,,,,,,
65757,997.586,CALI,,,,,,,,,,,,,,
65761,999.861,CALI,,,,,,,,,,,,,,
65824,983.196,CALI,,,,,,,,,,,,,,
65881,1003.375,CALI,,,,,,,,,,,,,,
65881,1027.604,CALI,,,,,,,,,,,,,,
65957,995.361,CALI,,,,,,,,,,,,,,
65990,1010.042,CALI,,,,,,,,,,,,,,
65997,992.511,CALI,,,,,,,,,,,,,,
66011,987.176,CALI,,,,,,,,,,,,,,
66050,982.983,CALI,,,,,,,,,,,,,,
66058,992.161,CALI,,,,,,,,,,,,,,
66082,968.17,CALI,,,,,,,,,,,,,,
66124,972.564,CALI,,,,,,,,,,,,,,
66144,992.056,CALI,,,,,,,,,,,,,,
66144,980.922,CALI,,,,,,,,,,,,,,
66149,1013.351,CALI,,,,,,,,,,,,,,
66234,1006.478,CALI,,,,,,,,,,,,,,
66235,982.152,CALI,,,,,,,,,,,,,,
66252,984.959,CALI,,,,,,,,,,,,,,
66266,986.107,CALI,,,,,,,,,,,,,,
66291,975.667,CALI,,,,,,,,,,,,,,
66293,973.989,CALI,,,,,,,,,,,,,,
66302,1011.15,CALI,,,,,,,,,,,,,,
66306,1026.124,CALI,,,,,,,,,,,,,,
66358,981.292,CALI,,,,,,,,,,,,,,
66371,992.178,CALI,,,,,,,,,,,,,,
66372,1013.706,CALI,,,,,,,,,,,,,,
66408,967.957,CALI,,,,,,,,,,,,,,
66441,973.541,CALI,,,,,,,,,,,,,,
66455,983.999,CALI,,,,,,,,,,,,,,
66461,967.115,CALI,,,,,,,,,,,,,,
66494,974.808,CALI,,,,,,,,,,,,,,
66497,984.322,CALI,,,,,,,,,,,,,,
66505,1006.768,CALI,,,,,,,,,,,,,,
66516,974.201,CALI,,,,,,,,,,,,,,
66517,1008.279,CALI,,,,,,,,,,,,,,
66519,983.728,CALI,,,,,,,,,,,,,,
66540,1015.555,CALI,,,,,,,,,,,,,,
66550,998.751,CALI,,,,,,,,,,,,,,
66601,983.216,CALI,,,,,,,,,,,,,,
66617,1018.106,CALI,,,,,,,,,,,,,,
66636,989.086,CALI,,,,,,,,,,,,,,
66664,999.648,CALI,,,,,,,,,,,,,,
66678,993.912,CALI,,,,,,,,,,,,,,
66688,987.264,CALI,,,,,,,,,,,,,,
66693,985.429,CALI,,,,,,,,,,,,,,
66697,1000.308,CALI,,,,,,,,,,,,,,
66700,993.616,CALI,,,,,,,,,,,,,,
66734,1006.609,CALI,,,,,,,,,,,,,,
66734,975.556,CALI,,,,,,,,,,,,,,
66737,972.11,CALI,,,,,,,,,,,,,,
66737,963.422,CALI,,,,,,,,,,,,,,
66744,986.985,CALI,,,,,,,,,,,,,,
66768,980.172,CALI,,,,,,,,,,,,,,
66792,987.871,CALI,,,,,,,,,,,,,,
66832,1016.277,CALI,,,,,,,,,,,,,,
66833,1018.336,CALI,,,,,,,,,,,,,,
66873,1002.723,CALI,,,,,,,,,,,,,,
66874,1024.488,CALI,,,,,,,,,,,,,,
66877,1003.152,CALI,,,,,,,,,,,,,,
66942,1014.517,CALI,,,,,,,,,,,,,,
66966,991.524,CALI,,,,,,,,,,,,,,
66967,997.021,CALI,,,,,,,,,,,,,,
66972,986.094,CALI,,,,,,,,,,,,,,
66973,1016.147,CALI,,,,,,,,,,,,,,
66985,998.738,CALI,,,,,,,,,,,,,,
66990,1004.139,CALI,,,,,,,,,,,,,,
66997,978.189,CALI,,,,,,,,,,,,,,
67013,974.899,CALI,,,,,,,,,,,,,,
67031,977.642,CALI,,,,,,,,,,,,,,
67044,981.016,CALI,,,,,,,,,,,,,,
67055,1011.117,CALI,,,,,,,,,,,,,,
67073,1006.501,CALI,,,,,,,,,,,,,,
67087,1017.039,CALI,,,,,,,,,,,,,,
67109,1017.317,CALI,,,,,,,,,,,,,,
67184,987.838,CALI,,,,,,,,,,,,,,
67194,1005.436,CALI,,,,,,,,,,,,,,
67293,1019.205,CALI,,,,,,,,,,,,,,
67336,1032.779,CALI,,,,,,,,,,,,,,
67349,1002.202,CALI,,,,,,,,,,,,,,
67360,998.54,CALI,,,,,,,,,,,,,,
67381,998.588,CALI,,,,,,,,,,,,,,
67397,1000.63,CALI,,,,,,,,,,,,,,
67407,990.057,CALI,,,,,,,,,,,,,,
67422,987.36,CALI,,,,,,,,,,,,,,
67425,1007.262,CALI,,,,,,,,,,,,,,
67448,1012.2,CALI,,,,,,,,,,,,,,
67455,1001.021,CALI,,,,,,,,,,,,,,
67467,1011.524,CALI,,,,,,,,,,,,,,
67483,1025.448,CALI,,,,,,,,,,,,,,
67502,993.036,CALI,,,,,,,,,,,,,,
67513,1021.125,CALI,,,,,,,,,,,,,,
67523,1017.032,CALI,,,,,,,,,,,,,,
67549,991.709,CALI,,,,,,,,,,,,,,
67569,1000.412,CALI,,,,,,,,,,,,,,
67573,1024.508,CALI,,,,,,,,,,,,,,
67585,1014.517,CALI,,,,,,,,,,,,,,
67591,999.739,CALI,,,,,,,,,,,,,,
67593,992.946,CALI,,,,,,,,,,,,,,
67626,990.089,CALI,,,,,,,,,,,,,,
67666,982.672,CALI,,,,,,,,,,,,,,
67704,1000.748,CALI,,,,,,,,,,,,,,
67766,996.422,CALI,,,,,,,,,,,,,,
67796,1020.867,CALI,,,,,,,,,,,,,,
67812,1029.053,CALI,,,,,,,,,,,,,,
67844,1014.851,CALI,,,,,,,,,,,,,,
67882,991.604,CALI,,,,,,,,,,,,,,
67882,989.45,CALI,,,,,,,,,,,,,,
67889,1009.017,CALI,,,,,,,,,,,,,,
67899,1004.907,CALI,,,,,,,,,,,,,,
67909,1003.736,CALI,,,,,,,,,,,,,,
67916,989.997,CALI,,,,,,,,,,,,,,
67922,1003.522,CALI,,,,,,,,,,,,,,
67935,989.286,CALI,,,,,,,,,,,,,,
67943,1015.562,CALI,,,,,,,,,,,,,,
67953,991.332,CALI,,,,,,,,,,,,,,
67976,995.582,CALI,,,,,,,,,,,,,,
67987,1014.64,CALI,,,,,,,,,,,,,,
68008,996.629,CALI,,,,,,,,,,,,,,
68020,1007.399,CALI,,,,,,,,,,,,,,
68033,1005.269,CALI,,,,,,,,,,,,,,
68043,1001.937,CALI,,,,,,,,,,,,,,
68045,1028.051,CALI,,,,,,,,,,,,,,
68068,990.337,CALI,,,,,,,,,,,,,,
68100,1014.884,CALI,,,,,,,,,,,,,,
68197,1008.009,CALI,,,,,,,,,,,,,,
68226,1011.284,CALI,,,,,,,,,,,,,,
68234,988.005,CALI,,,,,,,,,,,,,,
68256,1015.699,CALI,,,,,,,,,,,,,,
68264,1027.426,CALI,,,,,,,,,,,,,,
68267,1020.269,CALI,,,,,,,,,,,,,,
68272,1007.016,CALI,,,,,,,,,,,,,,
68291,1010.006,CALI,,,,,,,,,,,,,,
68292,1035.332,CALI,,,,,,,,,,,,,,
68324,1024.408,CALI,,,,,,,,,,,,,,
68325,1008.586,CALI,,,,,,,,,,,,,,
68330,1027.922,CALI,,,,,,,,,,,,,,
68338,1004.376,CALI,,,,,,,,,,,,,,
68345,1030.61,CALI,,,,,,,,,,,,,,
68352,1003.918,CALI,,,,,,,,,,,,,,
68367,1017.312,CALI,,,,,,,,,,,,,,
